r_mult,pts,bars_held,exit_reason,entry_px,exit_px,sl_pts,timestamp,session,pred_class,regime,direction,confidence,atr_entry,date,pnl_usd,win,be,year,conf_bucket,month
-1.0,-14.0,1,STOP_LOSS,21058.75,21072.75,14.0,2024-08-01 16:46:00,NY,3,SHORT_REV,SHORT,0.5333288311958313,24.928571428571427,2024-08-01,-280.0,0,0,2024,0.45-0.55,2024-08
1.8839285714285714,26.375,1,TRAIL_STOP,21079.0,21052.625,14.0,2024-08-01 17:00:00,NY,3,SHORT_REV,SHORT,0.614618718624115,26.25,2024-08-01,527.5,1,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,21009.5,21009.5,14.0,2024-08-01 17:15:00,NY,3,SHORT_REV,SHORT,0.42399299144744873,34.285714285714285,2024-08-01,0.0,0,1,2024,0.35-0.45,2024-08
-1.0000000000000095,-10.742857142857247,1,STOP_LOSS,20138.25,20148.992857142857,10.742857142857144,2024-08-02 09:30:00,LON,3,SHORT_REV,SHORT,0.7669407725334167,13.428571428571429,2024-08-02,-214.85714285714494,0,0,2024,0.75+,2024-08
0.0,0.0,1,BE_STOP,20162.0,20162.0,12.657142857142858,2024-08-02 09:45:00,LON,3,SHORT_REV,SHORT,0.7362911701202393,15.821428571428571,2024-08-02,0.0,0,1,2024,0.65-0.75,2024-08
0.0,0.0,3,BE_STOP,20162.0,20162.0,12.057142857142857,2024-08-02 09:47:00,LON,3,SHORT_REV,SHORT,0.572346031665802,15.071428571428571,2024-08-02,0.0,0,1,2024,0.55-0.65,2024-08
-0.9999999999998553,-9.342857142855792,1,STOP_LOSS,20136.75,20146.092857142856,9.342857142857143,2024-08-02 10:00:00,LON,3,SHORT_REV,SHORT,0.62470942735672,11.678571428571429,2024-08-02,-186.85714285711583,0,0,2024,0.55-0.65,2024-08
0.0,0.0,2,BE_STOP,20143.5,20143.5,10.814285714285715,2024-08-02 10:02:00,LON,3,SHORT_REV,SHORT,0.5230855941772461,13.517857142857142,2024-08-02,0.0,0,1,2024,0.45-0.55,2024-08
-1.000000000000134,-11.642857142858702,1,STOP_LOSS,20111.75,20100.10714285714,11.642857142857144,2024-08-02 10:15:00,LON,4,LONG_REV,LONG,0.5094825625419617,14.553571428571429,2024-08-02,-232.85714285717407,0,0,2024,0.45-0.55,2024-08
0.0,0.0,2,BE_STOP,20091.0,20091.0,11.414285714285715,2024-08-02 10:17:00,LON,3,SHORT_REV,SHORT,0.536388635635376,14.267857142857142,2024-08-02,0.0,0,1,2024,0.45-0.55,2024-08
-0.9999999999998375,-10.871428571426804,2,STOP_LOSS,20079.0,20089.871428571427,10.871428571428572,2024-08-02 10:20:00,LON,3,SHORT_REV,SHORT,0.39194491505622864,13.589285714285714,2024-08-02,-217.4285714285361,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,20153.0,20153.0,12.014285714285714,2024-08-02 10:30:00,LON,3,SHORT_REV,SHORT,0.6216347813606262,15.017857142857142,2024-08-02,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,20143.0,20143.0,12.814285714285715,2024-08-02 10:32:00,LON,3,SHORT_REV,SHORT,0.4619080722332001,16.017857142857142,2024-08-02,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,20170.75,20170.75,12.3,2024-08-02 10:45:00,LON,3,SHORT_REV,SHORT,0.6198871731758118,15.375,2024-08-02,0.0,0,1,2024,0.55-0.65,2024-08
-1.0000000000001528,-10.885714285715949,1,STOP_LOSS,20176.25,20165.364285714284,10.885714285714286,2024-08-02 10:47:00,LON,4,LONG_REV,LONG,0.5631397366523743,13.607142857142858,2024-08-02,-217.71428571431898,0,0,2024,0.55-0.65,2024-08
0.0,0.0,2,BE_STOP,20157.25,20157.25,10.742857142857144,2024-08-02 10:49:00,LON,4,LONG_REV,LONG,0.4201081097126007,13.428571428571429,2024-08-02,0.0,0,1,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,20017.75,20031.75,14.0,2024-08-02 16:00:00,NY,3,SHORT_REV,SHORT,0.5508235096931458,27.857142857142858,2024-08-02,-280.0,0,0,2024,0.55-0.65,2024-08
-1.0,-14.0,1,STOP_LOSS,20059.75,20073.75,14.0,2024-08-02 16:15:00,NY,3,SHORT_REV,SHORT,0.541656494140625,18.589285714285715,2024-08-02,-280.0,0,0,2024,0.45-0.55,2024-08
1.9617346938775881,27.464285714286234,1,TRAIL_STOP,20083.25,20055.785714285714,14.0,2024-08-02 16:30:00,NY,3,SHORT_REV,SHORT,0.5501633286476135,22.071428571428573,2024-08-02,549.2857142857247,1,0,2024,0.55-0.65,2024-08
-1.0,-14.0,1,STOP_LOSS,20110.75,20124.75,14.0,2024-08-02 16:45:00,NY,3,SHORT_REV,SHORT,0.5595431923866272,45.857142857142854,2024-08-02,-280.0,0,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,20008.0,20008.0,14.0,2024-08-02 17:00:00,NY,3,SHORT_REV,SHORT,0.534204363822937,40.392857142857146,2024-08-02,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,20044.0,20044.0,14.0,2024-08-02 17:02:00,NY,4,LONG_REV,LONG,0.39383065700531006,38.910714285714285,2024-08-02,0.0,0,1,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,19866.0,19852.0,14.0,2024-08-02 17:14:00,NY,4,LONG_REV,LONG,0.5307794809341431,35.67857142857143,2024-08-02,-280.0,0,0,2024,0.45-0.55,2024-08
0.7901785714285714,11.0625,1,TRAIL_STOP,19864.0,19875.0625,14.0,2024-08-02 17:16:00,NY,4,LONG_REV,LONG,0.8098305463790894,37.875,2024-08-02,221.25,1,0,2024,0.75+,2024-08
-1.0,-14.0,1,STOP_LOSS,19869.5,19855.5,14.0,2024-08-02 17:19:00,NY,4,LONG_REV,LONG,0.6413674354553223,36.785714285714285,2024-08-02,-280.0,0,0,2024,0.55-0.65,2024-08
1.4885204081633023,20.839285714286234,1,TRAIL_STOP,19860.5,19881.339285714286,14.0,2024-08-02 17:23:00,NY,4,LONG_REV,LONG,0.4737834632396698,36.32142857142857,2024-08-02,416.7857142857247,1,0,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,18960.75,18960.75,14.0,2024-08-05 09:30:00,LON,3,SHORT_REV,SHORT,0.5179516673088074,31.910714285714285,2024-08-05,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19066.5,19066.5,14.0,2024-08-05 09:45:00,LON,3,SHORT_REV,SHORT,0.7907829880714417,33.035714285714285,2024-08-05,0.0,0,1,2024,0.75+,2024-08
-1.0,-14.0,1,STOP_LOSS,19062.75,19048.75,14.0,2024-08-05 09:47:00,LON,4,LONG_REV,LONG,0.499958336353302,27.053571428571427,2024-08-05,-280.0,0,0,2024,0.45-0.55,2024-08
-1.0,-14.0,1,STOP_LOSS,19056.0,19042.0,14.0,2024-08-05 09:49:00,LON,4,LONG_REV,LONG,0.3808785378932953,26.214285714285715,2024-08-05,-280.0,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19057.25,19057.25,14.0,2024-08-05 10:00:00,LON,4,LONG_REV,LONG,0.6503548622131348,28.892857142857142,2024-08-05,0.0,0,1,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19058.0,19058.0,14.0,2024-08-05 10:02:00,LON,4,LONG_REV,LONG,0.5820630192756653,28.589285714285715,2024-08-05,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19092.25,19092.25,14.0,2024-08-05 10:04:00,LON,4,LONG_REV,LONG,0.5469235777854919,29.375,2024-08-05,0.0,0,1,2024,0.45-0.55,2024-08
-1.0,-14.0,1,STOP_LOSS,19094.5,19080.5,14.0,2024-08-05 10:06:00,LON,4,LONG_REV,LONG,0.3823198080062866,27.339285714285715,2024-08-05,-280.0,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19098.5,19098.5,14.0,2024-08-05 10:15:00,LON,4,LONG_REV,LONG,0.7653017044067383,23.964285714285715,2024-08-05,0.0,0,1,2024,0.75+,2024-08
0.0,0.0,1,BE_STOP,19127.0,19127.0,14.0,2024-08-05 10:17:00,LON,4,LONG_REV,LONG,0.6035487651824951,24.482142857142858,2024-08-05,0.0,0,1,2024,0.55-0.65,2024-08
-1.0,-14.0,1,STOP_LOSS,19142.5,19128.5,14.0,2024-08-05 10:19:00,LON,4,LONG_REV,LONG,0.5637098550796509,23.589285714285715,2024-08-05,-280.0,0,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19146.75,19146.75,14.0,2024-08-05 10:21:00,LON,4,LONG_REV,LONG,0.48595067858695984,22.517857142857142,2024-08-05,0.0,0,1,2024,0.45-0.55,2024-08
-1.0,-14.0,1,STOP_LOSS,19161.25,19147.25,14.0,2024-08-05 10:30:00,LON,4,LONG_REV,LONG,0.7267058491706848,26.75,2024-08-05,-280.0,0,0,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19113.25,19113.25,14.0,2024-08-05 10:32:00,LON,4,LONG_REV,LONG,0.44254860281944275,28.357142857142858,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19175.5,19175.5,14.0,2024-08-05 10:34:00,LON,4,LONG_REV,LONG,0.435364693403244,30.732142857142858,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
1.1007653061224119,15.410714285713766,1,TRAIL_STOP,19213.0,19228.410714285714,14.0,2024-08-05 10:45:00,LON,4,LONG_REV,LONG,0.5914374589920044,29.178571428571427,2024-08-05,308.2142857142753,1,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19238.25,19238.25,14.0,2024-08-05 10:47:00,LON,4,LONG_REV,LONG,0.4450834393501282,28.375,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,19268.0,19254.0,14.0,2024-08-05 10:49:00,LON,4,LONG_REV,LONG,0.5528822541236877,26.785714285714285,2024-08-05,-280.0,0,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19234.25,19234.25,14.0,2024-08-05 10:51:00,LON,4,LONG_REV,LONG,0.4255782961845398,26.303571428571427,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,18968.0,18968.0,14.0,2024-08-05 16:00:00,NY,3,SHORT_REV,SHORT,0.5814751386642456,37.839285714285715,2024-08-05,0.0,0,1,2024,0.55-0.65,2024-08
1.7576530612243784,24.607142857141298,1,TRAIL_STOP,19069.75,19045.14285714286,14.0,2024-08-05 16:15:00,NY,3,SHORT_REV,SHORT,0.5578214526176453,42.285714285714285,2024-08-05,492.14285714282596,1,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19003.25,19003.25,14.0,2024-08-05 16:30:00,NY,4,LONG_REV,LONG,0.525155782699585,38.839285714285715,2024-08-05,0.0,0,1,2024,0.45-0.55,2024-08
4.303571428571429,60.25,1,TRAIL_STOP,19207.0,19267.25,14.0,2024-08-05 16:45:00,NY,4,LONG_REV,LONG,0.6624765992164612,72.5,2024-08-05,1205.0,1,0,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19338.0,19338.0,14.0,2024-08-05 16:48:00,NY,4,LONG_REV,LONG,0.3774133622646332,73.64285714285714,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
9.621173469387681,134.69642857142753,1,TRAIL_STOP,19322.5,19457.196428571428,14.0,2024-08-05 17:00:00,NY,4,LONG_REV,LONG,0.6628873348236084,45.607142857142854,2024-08-05,2693.9285714285506,1,0,2024,0.65-0.75,2024-08
1.7844387755100928,24.982142857141298,1,TRAIL_STOP,19536.5,19511.51785714286,14.0,2024-08-05 17:02:00,NY,3,SHORT_REV,SHORT,0.4307844936847687,55.035714285714285,2024-08-05,499.64285714282596,1,0,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,19410.75,19396.75,14.0,2024-08-05 17:15:00,NY,4,LONG_REV,LONG,0.6310195922851562,55.785714285714285,2024-08-05,-280.0,0,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19400.75,19400.75,14.0,2024-08-05 17:17:00,NY,4,LONG_REV,LONG,0.5310138463973999,51.714285714285715,2024-08-05,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19440.25,19440.25,14.0,2024-08-05 17:19:00,NY,4,LONG_REV,LONG,0.41238000988960266,53.339285714285715,2024-08-05,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19777.75,19777.75,11.600000000000001,2024-08-06 09:30:00,LON,3,SHORT_REV,SHORT,0.514125406742096,14.5,2024-08-06,0.0,0,1,2024,0.45-0.55,2024-08
2.0460526315789953,22.214285714286234,1,TRAIL_STOP,19739.0,19716.785714285714,10.857142857142858,2024-08-06 09:45:00,LON,3,SHORT_REV,SHORT,0.5988686084747314,13.571428571428571,2024-08-06,444.28571428572474,1,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19707.0,19707.0,12.4,2024-08-06 09:47:00,LON,3,SHORT_REV,SHORT,0.3746469020843506,15.5,2024-08-06,0.0,0,1,2024,0.35-0.45,2024-08
3.0765306122448237,43.07142857142753,1,TRAIL_STOP,19707.0,19663.928571428572,14.0,2024-08-06 10:00:00,LON,3,SHORT_REV,SHORT,0.5127438306808472,18.357142857142858,2024-08-06,861.4285714285506,1,0,2024,0.45-0.55,2024-08
-0.9999999999999774,-13.77142857142826,1,STOP_LOSS,19681.75,19695.52142857143,13.771428571428572,2024-08-06 10:15:00,LON,3,SHORT_REV,SHORT,0.37083742022514343,17.214285714285715,2024-08-06,-275.4285714285652,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19709.0,19709.0,12.685714285714287,2024-08-06 10:30:00,LON,3,SHORT_REV,SHORT,0.43299636244773865,15.857142857142858,2024-08-06,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19692.0,19692.0,12.4,2024-08-06 10:45:00,LON,3,SHORT_REV,SHORT,0.5523232817649841,15.5,2024-08-06,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19516.0,19516.0,13.457142857142859,2024-08-06 16:00:00,NY,3,SHORT_REV,SHORT,0.4709424078464508,16.821428571428573,2024-08-06,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19516.75,19516.75,13.514285714285714,2024-08-06 16:15:00,NY,3,SHORT_REV,SHORT,0.4536709785461426,16.892857142857142,2024-08-06,0.0,0,1,2024,0.45-0.55,2024-08
2.1556122448980335,30.178571428572468,1,TRAIL_STOP,19512.0,19542.178571428572,14.0,2024-08-06 16:30:00,NY,2,LONG_BREAK,LONG,0.4624686539173126,20.642857142857142,2024-08-06,603.5714285714494,1,0,2024,0.45-0.55,2024-08
-1.0,-14.0,1,STOP_LOSS,19431.75,19417.75,14.0,2024-08-06 16:45:00,NY,4,LONG_REV,LONG,0.65113365650177,45.67857142857143,2024-08-06,-280.0,0,0,2024,0.65-0.75,2024-08
-1.0,-14.0,1,STOP_LOSS,19575.75,19561.75,14.0,2024-08-06 17:00:00,NY,4,LONG_REV,LONG,0.4895066022872925,38.92857142857143,2024-08-06,-280.0,0,0,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19613.75,19613.75,14.0,2024-08-06 17:15:00,NY,4,LONG_REV,LONG,0.585193932056427,39.0,2024-08-06,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19749.5,19749.5,12.700000000000001,2024-08-07 09:30:00,LON,3,SHORT_REV,SHORT,0.729524552822113,15.875,2024-08-07,0.0,0,1,2024,0.65-0.75,2024-08
1.6628440366969974,10.357142857141298,1,TRAIL_STOP,19755.0,19744.64285714286,6.228571428571429,2024-08-07 09:45:00,LON,3,SHORT_REV,SHORT,0.6683616638183594,7.785714285714286,2024-08-07,207.14285714282596,1,0,2024,0.65-0.75,2024-08
3.389705882352798,24.696428571427532,1,TRAIL_STOP,19750.25,19725.553571428572,7.2857142857142865,2024-08-07 10:00:00,LON,3,SHORT_REV,SHORT,0.7866045832633972,9.107142857142858,2024-08-07,493.92857142855064,1,0,2024,0.75+,2024-08
2.8467741935484456,25.214285714286234,1,TRAIL_STOP,19731.0,19705.785714285714,8.857142857142858,2024-08-07 10:02:00,LON,3,SHORT_REV,SHORT,0.548273503780365,11.071428571428571,2024-08-07,504.2857142857247,1,0,2024,0.45-0.55,2024-08
0.0,0.0,2,BE_STOP,19737.25,19737.25,12.62857142857143,2024-08-07 10:15:00,LON,3,SHORT_REV,SHORT,0.6072058081626892,15.785714285714286,2024-08-07,0.0,0,1,2024,0.55-0.65,2024-08
-0.9999999999999297,-13.314285714284779,1,STOP_LOSS,19682.25,19695.564285714285,13.314285714285715,2024-08-07 10:30:00,LON,3,SHORT_REV,SHORT,0.425380676984787,16.642857142857142,2024-08-07,-266.2857142856956,0,0,2024,0.35-0.45,2024-08
0.0,0.0,3,BE_STOP,19713.75,19713.75,13.0,2024-08-07 10:45:00,LON,3,SHORT_REV,SHORT,0.5431773662567139,16.25,2024-08-07,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,2,BE_STOP,19865.0,19865.0,8.442857142857143,2024-08-07 16:00:00,NY,3,SHORT_REV,SHORT,0.7139893174171448,10.553571428571429,2024-08-07,0.0,0,1,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19846.5,19846.5,8.342857142857143,2024-08-07 16:15:00,NY,3,SHORT_REV,SHORT,0.6026735305786133,10.428571428571429,2024-08-07,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19886.0,19886.0,7.571428571428571,2024-08-07 16:30:00,NY,3,SHORT_REV,SHORT,0.6429558992385864,9.464285714285714,2024-08-07,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19953.0,19953.0,14.0,2024-08-07 16:45:00,NY,3,SHORT_REV,SHORT,0.7210578322410583,32.07142857142857,2024-08-07,0.0,0,1,2024,0.65-0.75,2024-08
-1.0,-14.0,1,STOP_LOSS,19953.25,19967.25,14.0,2024-08-07 17:00:00,NY,3,SHORT_REV,SHORT,0.70582515001297,29.428571428571427,2024-08-07,-280.0,0,0,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19982.25,19982.25,14.0,2024-08-07 17:02:00,NY,3,SHORT_REV,SHORT,0.4244714677333832,28.535714285714285,2024-08-07,0.0,0,1,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,19950.0,19964.0,14.0,2024-08-07 17:15:00,NY,3,SHORT_REV,SHORT,0.7427277565002441,28.285714285714285,2024-08-07,-280.0,0,0,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19476.0,19476.0,13.5,2024-08-08 09:30:00,LON,3,SHORT_REV,SHORT,0.44398629665374756,16.875,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19458.5,19458.5,9.257142857142858,2024-08-08 09:45:00,LON,3,SHORT_REV,SHORT,0.6091741919517517,11.571428571428571,2024-08-08,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19443.0,19443.0,9.385714285714286,2024-08-08 09:47:00,LON,3,SHORT_REV,SHORT,0.3936561346054077,11.732142857142858,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
2.153969957081441,21.508928571427532,1,TRAIL_STOP,19469.5,19447.991071428572,9.985714285714288,2024-08-08 10:00:00,LON,3,SHORT_REV,SHORT,0.7636380195617676,12.482142857142858,2024-08-08,430.1785714285507,1,0,2024,0.75+,2024-08
0.0,0.0,1,BE_STOP,19421.0,19421.0,14.0,2024-08-08 10:15:00,LON,2,LONG_BREAK,LONG,0.5301311612129211,19.625,2024-08-08,0.0,0,1,2024,0.45-0.55,2024-08
-1.0,-14.0,2,STOP_LOSS,19373.25,19359.25,14.0,2024-08-08 10:30:00,LON,2,LONG_BREAK,LONG,0.42486247420310974,17.75,2024-08-08,-280.0,0,0,2024,0.35-0.45,2024-08
-1.0,-14.0,1,STOP_LOSS,19313.75,19327.75,14.0,2024-08-08 10:45:00,LON,3,SHORT_REV,SHORT,0.37822598218917847,20.214285714285715,2024-08-08,-280.0,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19589.0,19589.0,14.0,2024-08-08 16:00:00,NY,2,LONG_BREAK,LONG,0.37512660026550293,20.303571428571427,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19618.25,19618.25,13.914285714285715,2024-08-08 16:15:00,NY,2,LONG_BREAK,LONG,0.38169002532958984,17.392857142857142,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19658.0,19658.0,14.0,2024-08-08 16:30:00,NY,2,LONG_BREAK,LONG,0.3704076111316681,18.803571428571427,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
1.6301020408162523,22.821428571427532,1,TRAIL_STOP,19565.25,19588.071428571428,14.0,2024-08-08 16:45:00,NY,4,LONG_REV,LONG,0.570279598236084,37.357142857142854,2024-08-08,456.42857142855064,1,0,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19641.0,19641.0,14.0,2024-08-08 17:00:00,NY,4,LONG_REV,LONG,0.5149646401405334,35.25,2024-08-08,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19734.75,19734.75,14.0,2024-08-08 17:15:00,NY,2,LONG_BREAK,LONG,0.3519631326198578,28.160714285714285,2024-08-08,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19944.75,19944.75,6.0,2024-08-09 09:30:00,LON,3,SHORT_REV,SHORT,0.5753255486488342,6.375,2024-08-09,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,19968.75,19968.75,6.0,2024-08-09 09:45:00,LON,3,SHORT_REV,SHORT,0.5498818159103394,7.0,2024-08-09,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19968.5,19968.5,6.0,2024-08-09 09:47:00,LON,3,SHORT_REV,SHORT,0.38287925720214844,7.464285714285714,2024-08-09,0.0,0,1,2024,0.35-0.45,2024-08
2.240497076023179,16.419642857141298,1,TRAIL_STOP,19971.75,19955.33035714286,7.328571428571429,2024-08-09 10:00:00,LON,3,SHORT_REV,SHORT,0.6456676125526428,9.160714285714286,2024-08-09,328.39285714282596,1,0,2024,0.55-0.65,2024-08
0.0,0.0,2,BE_STOP,19959.5,19959.5,11.62857142857143,2024-08-09 10:15:00,LON,2,LONG_BREAK,LONG,0.42063337564468384,14.535714285714286,2024-08-09,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,19970.0,19970.0,8.914285714285715,2024-08-09 10:45:00,LON,3,SHORT_REV,SHORT,0.39853358268737793,11.142857142857142,2024-08-09,0.0,0,1,2024,0.35-0.45,2024-08
2.5265373352855582,24.651785714286234,6,TRAIL_STOP,19950.0,19974.651785714286,9.757142857142858,2024-08-09 10:47:00,LON,4,LONG_REV,LONG,0.40850579738616943,12.196428571428571,2024-08-09,493.0357142857247,1,0,2024,0.35-0.45,2024-08
-0.9999999999998495,-10.357142857141298,1,STOP_LOSS,19856.5,19846.14285714286,10.357142857142858,2024-08-09 16:00:00,NY,4,LONG_REV,LONG,0.4936273396015167,12.946428571428571,2024-08-09,-207.14285714282596,0,0,2024,0.45-0.55,2024-08
-1.0000000000000964,-9.685714285715221,1,STOP_LOSS,19883.0,19892.685714285715,9.685714285714287,2024-08-09 16:15:00,NY,3,SHORT_REV,SHORT,0.49626901745796204,12.107142857142858,2024-08-09,-193.7142857143044,0,0,2024,0.45-0.55,2024-08
3.429878048780487,28.125,1,TRAIL_STOP,19883.0,19911.125,8.200000000000001,2024-08-09 16:30:00,NY,4,LONG_REV,LONG,0.5000791549682617,10.25,2024-08-09,562.5,1,0,2024,0.45-0.55,2024-08
1.0452806122448237,14.633928571427532,1,TRAIL_STOP,19883.75,19898.383928571428,14.0,2024-08-09 16:45:00,NY,4,LONG_REV,LONG,0.6973270773887634,32.732142857142854,2024-08-09,292.67857142855064,1,0,2024,0.65-0.75,2024-08
-1.0,-14.0,1,STOP_LOSS,19865.25,19851.25,14.0,2024-08-09 17:00:00,NY,4,LONG_REV,LONG,0.7436562776565552,30.392857142857142,2024-08-09,-280.0,0,0,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19879.0,19879.0,14.0,2024-08-09 17:02:00,NY,4,LONG_REV,LONG,0.5147793889045715,32.42857142857143,2024-08-09,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,2,BE_STOP,19980.75,19980.75,14.0,2024-08-09 17:15:00,NY,4,LONG_REV,LONG,0.6605408787727356,27.964285714285715,2024-08-09,0.0,0,1,2024,0.65-0.75,2024-08
0.0,0.0,1,BE_STOP,19946.25,19946.25,14.0,2024-08-09 17:18:00,NY,4,LONG_REV,LONG,0.4484127461910248,26.5,2024-08-09,0.0,0,1,2024,0.35-0.45,2024-08
-1.0,-6.0,1,STOP_LOSS,20050.75,20056.75,6.0,2024-08-12 09:45:00,LON,3,SHORT_REV,SHORT,0.4181567430496216,5.410714285714286,2024-08-12,-120.0,0,0,2024,0.35-0.45,2024-08
0.0,0.0,1,BE_STOP,20059.75,20059.75,6.0,2024-08-12 10:00:00,LON,3,SHORT_REV,SHORT,0.4831961989402771,5.071428571428571,2024-08-12,0.0,0,1,2024,0.45-0.55,2024-08
-1.0000000000001301,-7.185714285715221,1,STOP_LOSS,20067.75,20060.564285714285,7.185714285714287,2024-08-12 10:15:00,LON,2,LONG_BREAK,LONG,0.46942049264907837,8.982142857142858,2024-08-12,-143.71428571430445,0,0,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,20093.0,20093.0,6.0,2024-08-12 16:00:00,NY,3,SHORT_REV,SHORT,0.5882535576820374,4.982142857142857,2024-08-12,0.0,0,1,2024,0.55-0.65,2024-08
0.0,0.0,1,BE_STOP,20084.25,20084.25,6.0,2024-08-12 16:15:00,NY,2,LONG_BREAK,LONG,0.4395163357257843,6.910714285714286,2024-08-12,0.0,0,1,2024,0.35-0.45,2024-08
0.0,0.0,2,BE_STOP,19995.5,19995.5,14.0,2024-08-12 16:45:00,NY,3,SHORT_REV,SHORT,0.5474140644073486,23.785714285714285,2024-08-12,0.0,0,1,2024,0.45-0.55,2024-08
0.0,0.0,1,BE_STOP,19973.25,19973.25,14.0,2024-08-12 17:00:00,NY,3,SHORT_REV,SHORT,0.6920223236083984,24.196428571428573,2024-08-12,0.0,0,1,2024,0.65-0.75,2024-08
-1.0,-14.0,1,STOP_LOSS,19988.75,20002.75,14.0,2024-08-12 17:02:00,NY,3,SHORT_REV,SHORT,0.5412527918815613,24.392857142857142,2024-08-12,-280.0,0,0,2024,0.45-0.55,2024-08
-1.0000000000000597,-13.942857142857974,2,STOP_LOSS,20091.75,20105.692857142858,13.942857142857143,2024-08-12 17:15:00,NY,3,SHORT_REV,SHORT,0.36337608098983765,17.428571428571427,2024-08-12,-278.85714285715954,0,0,2024,0.35-0.45,2024-08
0.0,0.0,3,BE_STOP,20132.0,20132.0,6.0,2024-08-13 09:30:00,LON,3,SHORT_REV,SHORT,0.6633796095848083,3.9107142857142856,2024-08-13,0.0,0,1,2024,0.65-0.75,2024-08
