date,killzone,direction,entry_ts,entry_px,orh,orl,or_width,atr,exit_idx,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held
2015-04-20,NY,LONG,2015-04-20 16:32:00,7366.0,7363.5,7358.5,5.0,1.5357142857142858,94269,7384.75,18.75,1.875,TRAIL_2.0R,5.25,25.5,10.0,32
2015-04-21,LON,LONG,2015-04-21 10:07:00,7424.25,7423.75,7419.0,4.75,0.7857142857142857,95261,7425.0,0.75,0.075,MAX_HOLD,0.0,12.0,10.0,120
2015-04-21,NY,LONG,2015-04-21 16:01:00,7430.0,7428.75,7423.5,5.25,0.9642857142857143,95529,7430.0,0.0,0.0,BE,2.25,8.0,10.0,34
2015-04-22,LON,LONG,2015-04-22 10:01:00,7434.5,7434.0,7428.75,5.25,0.8571428571428571,96441,7434.5,0.0,0.0,BE,1.75,7.0,10.0,45
2015-04-22,NY,LONG,2015-04-22 16:01:00,7433.75,7431.0,7416.75,14.25,1.3571428571428572,96800,7423.75,-10.0,-1.0,SL_INITIAL,11.5,4.5,10.0,44
2015-04-23,LON,LONG,2015-04-23 10:03:00,7436.75,7435.25,7429.25,6.0,1.0535714285714286,97662,7426.75,-10.0,-1.0,SL_INITIAL,13.25,0.25,10.0,28
2015-04-23,NY,LONG,2015-04-23 16:22:00,7433.5,7432.75,7428.25,4.5,1.0714285714285714,98060,7448.75,15.25,1.525,TRAIL_2.0R,2.0,23.0,10.0,47
2015-04-24,LON,LONG,2015-04-24 10:02:00,7495.5,7494.0,7489.5,4.5,0.7321428571428571,99076,7507.25,11.75,1.175,MAX_HOLD,5.0,14.5,10.0,120
2015-04-24,NY,LONG,2015-04-24 16:22:00,7511.5,7509.5,7503.25,6.25,1.0357142857142858,99348,7511.5,0.0,0.0,BE,1.0,8.0,10.0,12
2015-04-27,LON,LONG,2015-04-27 10:06:00,7533.0,7532.0,7527.75,4.25,0.9642857142857143,100201,7523.0,-10.0,-1.0,SL_INITIAL,11.5,3.25,10.0,26
2015-04-27,NY,LONG,2015-04-27 16:01:00,7541.75,7540.75,7539.25,1.5,0.48214285714285715,100557,7541.75,0.0,0.0,BE,0.5,5.0,10.0,29
2015-04-28,LON,SHORT,2015-04-28 10:07:00,7518.0,7522.75,7518.5,4.25,1.4107142857142858,101544,7513.75,4.25,0.425,MAX_HOLD,3.5,6.5,10.0,120
2015-04-28,NY,LONG,2015-04-28 16:01:00,7517.75,7517.5,7513.5,4.0,0.9285714285714286,101821,7507.75,-10.0,-1.0,SL_INITIAL,10.25,2.75,10.0,44
2015-04-29,LON,SHORT,2015-04-29 10:00:00,7501.25,7503.75,7501.75,2.0,0.5178571428571429,102644,7501.25,0.0,0.0,BE,2.25,5.75,10.0,31
2015-04-29,NY,SHORT,2015-04-29 16:09:00,7480.75,7501.75,7481.25,20.5,2.875,102999,7480.75,0.0,0.0,BE,1.5,6.25,10.0,21
2015-04-30,LON,SHORT,2015-04-30 10:06:00,7465.25,7469.75,7466.0,3.75,1.375,104016,7450.25,15.0,1.5,MAX_HOLD,0.5,18.0,10.0,120
2015-04-30,NY,SHORT,2015-04-30 16:08:00,7452.5,7463.25,7453.5,9.75,1.7678571428571428,104274,7452.5,0.0,0.0,BE,1.5,6.25,10.0,16
2015-05-01,LON,LONG,2015-05-01 10:00:00,7412.75,7411.5,7408.25,3.25,0.6428571428571429,105264,7408.75,-4.0,-0.4,MAX_HOLD,7.75,0.5,10.0,120
2015-05-01,NY,LONG,2015-05-01 16:05:00,7415.25,7414.75,7410.25,4.5,0.6964285714285714,105509,7433.4,18.149999999999636,1.8149999999999635,TRAIL_2.0R,0.25,26.25,10.0,46
2015-05-04,LON,SHORT,2015-05-04 10:01:00,7453.0,7458.0,7454.75,3.25,0.875,106407,7463.0,-10.0,-1.0,SL_INITIAL,11.75,0.5,10.0,85
2015-05-04,NY,LONG,2015-05-04 16:32:00,7480.25,7477.25,7473.25,4.0,1.5714285714285714,106816,7480.25,0.0,0.0,BE,0.75,18.5,10.0,104
2015-05-05,LON,SHORT,2015-05-05 10:08:00,7462.25,7464.75,7463.25,1.5,0.8571428571428571,107558,7472.25,-10.0,-1.0,SL_INITIAL,11.25,3.5,10.0,72
2015-05-05,NY,SHORT,2015-05-05 16:48:00,7445.5,7462.25,7446.75,15.5,4.464285714285714,107908,7432.5,13.0,1.3,TRAIL_2.0R,0.0,20.5,10.0,22
2015-05-06,LON,SHORT,2015-05-06 10:30:00,7404.5,7408.75,7404.75,4.0,1.4642857142857142,108817,7404.5,0.0,0.0,BE,0.75,13.75,10.0,34
2015-05-06,NY,LONG,2015-05-06 16:28:00,7409.25,7408.75,7402.75,6.0,1.1071428571428572,109147,7409.25,0.0,0.0,BE,5.0,8.5,10.0,6
2015-05-07,LON,SHORT,2015-05-07 10:01:00,7359.5,7365.25,7360.5,4.75,0.9285714285714286,110062,7359.5,0.0,0.0,BE,2.75,6.75,10.0,34
2015-05-07,NY,LONG,2015-05-07 16:24:00,7366.75,7366.25,7354.25,12.0,1.9464285714285714,110420,7366.75,0.0,0.0,BE,5.75,11.25,10.0,9
2015-05-08,LON,LONG,2015-05-08 10:01:00,7413.5,7412.75,7407.25,5.5,1.0,111401,7408.5,-5.0,-0.5,MAX_HOLD,8.75,3.75,10.0,120
2015-05-08,NY,LONG,2015-05-08 16:45:00,7448.75,7448.0,7403.5,44.5,4.714285714285714,111804,7452.75,4.0,0.38181818181818183,MAX_HOLD,6.25,6.25,10.476190476190476,120
2015-05-11,LON,SHORT,2015-05-11 10:03:00,7442.25,7445.0,7442.5,2.5,0.7678571428571429,112601,7440.0,2.25,0.225,MAX_HOLD,2.5,4.0,10.0,120
2015-05-11,NY,LONG,2015-05-11 16:05:00,7449.25,7449.0,7445.5,3.5,0.8035714285714286,112879,7449.25,0.0,0.0,BE,9.25,10.5,10.0,37
2015-05-12,LON,SHORT,2015-05-12 10:11:00,7414.25,7421.5,7417.25,4.25,1.25,113864,7390.75,23.5,2.35,MAX_HOLD,3.25,28.0,10.0,120
2015-05-12,NY,LONG,2015-05-12 16:11:00,7400.0,7398.25,7389.75,8.5,1.5,114124,7400.0,0.0,0.0,BE,2.25,5.0,10.0,20
2015-05-13,LON,SHORT,2015-05-13 10:05:00,7425.75,7432.0,7426.5,5.5,1.0357142857142858,115041,7435.75,-10.0,-1.0,SL_INITIAL,10.0,3.0,10.0,42
2015-05-13,NY,SHORT,2015-05-13 16:05:00,7423.75,7439.5,7424.25,15.25,1.8392857142857142,115375,7433.75,-10.0,-1.0,SL_INITIAL,10.25,0.5,10.0,17
2015-05-14,LON,LONG,2015-05-14 10:00:00,7421.0,7420.25,7413.5,6.75,0.75,116223,7411.0,-10.0,-1.0,SL_INITIAL,13.0,3.0,10.0,15
2015-05-14,NY,LONG,2015-05-14 16:03:00,7452.25,7452.0,7446.5,5.5,1.25,116599,7452.25,0.0,0.0,BE,3.0,6.75,10.0,30
2015-05-15,LON,SHORT,2015-05-15 10:02:00,7493.0,7498.0,7494.0,4.0,0.8571428571428571,117576,7500.5,-7.5,-0.75,MAX_HOLD,8.5,2.75,10.0,120
2015-05-15,NY,SHORT,2015-05-15 16:12:00,7493.0,7497.5,7493.25,4.25,0.8214285714285714,117865,7493.0,0.0,0.0,BE,9.0,10.5,10.0,39
2015-05-18,LON,SHORT,2015-05-18 10:02:00,7471.5,7481.0,7473.5,7.5,0.9821428571428571,118703,7481.5,-10.0,-1.0,SL_INITIAL,10.75,3.0,10.0,24
2015-05-18,NY,LONG,2015-05-18 16:14:00,7474.0,7473.75,7468.0,5.75,1.1607142857142858,119068,7474.0,0.0,0.0,BE,2.25,6.0,10.0,20
2015-05-19,LON,LONG,2015-05-19 10:01:00,7511.75,7511.0,7508.0,3.0,0.7857142857142857,119963,7519.25,7.5,0.75,MAX_HOLD,1.25,10.0,10.0,120
2015-05-19,NY,SHORT,2015-05-19 16:12:00,7510.0,7521.5,7510.5,11.0,0.8035714285714286,120242,7510.0,0.0,0.0,BE,5.75,6.75,10.0,31
2015-05-20,LON,LONG,2015-05-20 10:01:00,7502.25,7501.75,7496.75,5.0,0.9107142857142857,121193,7494.0,-8.25,-0.825,MAX_HOLD,9.5,3.5,10.0,120
2015-05-20,NY,LONG,2015-05-20 16:02:00,7503.25,7503.0,7497.0,6.0,0.6607142857142857,121458,7493.25,-10.0,-1.0,SL_INITIAL,10.0,1.75,10.0,32
2015-05-21,LON,LONG,2015-05-21 10:02:00,7491.25,7489.5,7487.25,2.25,0.7678571428571429,122428,7484.75,-6.5,-0.65,MAX_HOLD,7.75,0.25,10.0,120
2015-05-21,NY,LONG,2015-05-21 16:07:00,7494.0,7492.25,7487.5,4.75,1.0,122713,7494.0,0.0,0.0,BE,6.75,5.5,10.0,43
2015-05-22,LON,SHORT,2015-05-22 10:06:00,7527.75,7530.0,7528.25,1.75,0.8392857142857143,123626,7527.5,0.25,0.025,MAX_HOLD,1.75,1.75,10.0,120
2015-05-22,NY,LONG,2015-05-22 16:42:00,7531.0,7530.25,7518.25,12.0,3.392857142857143,124009,7522.5,-8.5,-0.85,MAX_HOLD,9.75,4.0,10.0,120
2015-05-25,LON,LONG,2015-05-25 10:07:00,7523.0,7522.75,7521.75,1.0,0.26785714285714285,124731,7515.0,-8.0,-0.8,MAX_HOLD,8.25,0.0,10.0,120
2015-05-25,NY,LONG,2015-05-25 16:31:00,7519.5,7518.25,7515.75,2.5,0.4642857142857143,125014,7528.75,9.25,0.925,MAX_HOLD,1.0,14.25,10.0,120
2015-05-26,LON,LONG,2015-05-26 10:07:00,7522.5,7521.5,7516.25,5.25,1.1785714285714286,125508,7512.5,-10.0,-1.0,SL_INITIAL,10.0,1.0,10.0,22
2015-05-26,NY,SHORT,2015-05-26 16:05:00,7506.0,7520.0,7507.0,13.0,0.8035714285714286,125873,7516.0,-10.0,-1.0,SL_INITIAL,11.0,2.0,10.0,29
2015-05-27,LON,LONG,2015-05-27 10:03:00,7476.5,7475.5,7472.25,3.25,0.5892857142857143,126843,7477.5,1.0,0.1,MAX_HOLD,8.25,1.5,10.0,120
2015-05-27,NY,SHORT,2015-05-27 16:32:00,7476.0,7484.5,7480.0,4.5,1.3928571428571428,127118,7486.0,-10.0,-1.0,SL_INITIAL,11.0,3.75,10.0,9
2015-05-28,LON,SHORT,2015-05-28 10:00:00,7530.5,7536.25,7531.5,4.75,0.6071428571428571,128092,7535.25,-4.75,-0.475,MAX_HOLD,5.75,3.25,10.0,120
2015-05-28,NY,LONG,2015-05-28 16:14:00,7533.25,7533.0,7528.25,4.75,0.7321428571428571,128373,7533.25,0.0,0.0,BE,3.0,9.5,10.0,28
2015-05-29,LON,SHORT,2015-05-29 10:00:00,7530.25,7535.5,7530.75,4.75,0.625,129237,7515.75,14.5,1.45,TRAIL_2.0R,1.25,21.0,10.0,81
2015-05-29,NY,LONG,2015-05-29 16:31:00,7531.25,7529.5,7520.25,9.25,1.5535714285714286,129553,7521.25,-10.0,-1.0,SL_INITIAL,10.25,3.0,10.0,6
2015-06-01,LON,SHORT,2015-06-01 10:05:00,7516.25,7520.5,7516.5,4.0,0.8571428571428571,130441,7526.25,-10.0,-1.0,SL_INITIAL,10.75,0.75,10.0,32
2015-06-01,NY,SHORT,2015-06-01 16:33:00,7524.5,7531.0,7525.0,6.0,1.8035714285714286,130822,7499.5,25.0,2.5,TRAIL_2.0R,0.25,33.0,10.0,25
2015-06-02,LON,SHORT,2015-06-02 10:08:00,7514.0,7523.25,7515.75,7.5,1.6964285714285714,131769,7482.75,31.25,3.125,TRAIL_3.0R,7.25,38.0,10.0,115
2015-06-02,NY,SHORT,2015-06-02 16:15:00,7500.25,7512.75,7501.25,11.5,1.5535714285714286,132034,7500.25,0.0,0.0,BE,2.5,5.75,10.0,13
2015-06-03,LON,LONG,2015-06-03 10:01:00,7508.5,7508.25,7503.5,4.75,0.6071428571428571,132876,7498.5,-10.0,-1.0,SL_INITIAL,12.0,2.25,10.0,20
2015-06-03,NY,SHORT,2015-06-03 16:04:00,7525.5,7533.0,7526.0,7.0,1.3392857142857142,133285,7525.5,0.0,0.0,BE,4.25,16.5,10.0,67
2015-06-04,LON,SHORT,2015-06-04 10:05:00,7507.75,7515.0,7508.75,6.25,0.9642857142857143,134186,7490.0,17.75,1.775,TRAIL_2.0R,5.5,24.5,10.0,66
2015-06-04,NY,LONG,2015-06-04 16:34:00,7499.75,7499.25,7489.25,10.0,3.5535714285714284,134511,7489.75,-10.0,-1.0,SL_INITIAL,11.25,0.0,10.0,2
2015-06-05,LON,SHORT,2015-06-05 10:01:00,7486.75,7491.25,7487.5,3.75,0.5714285714285714,135375,7496.75,-10.0,-1.0,SL_INITIAL,10.0,2.0,10.0,19
2015-06-05,NY,SHORT,2015-06-05 16:36:00,7462.25,7485.75,7462.5,23.25,4.142857142857143,135768,7462.25,0.0,0.0,BE,5.75,17.75,10.0,23
2015-06-08,LON,LONG,2015-06-08 10:19:00,7476.25,7476.0,7468.25,7.75,1.8035714285714286,136723,7469.5,-6.75,-0.675,MAX_HOLD,9.75,0.5,10.0,120
2015-06-08,NY,SHORT,2015-06-08 16:00:00,7468.25,7476.5,7468.75,7.75,0.75,136979,7468.25,0.0,0.0,BE,4.75,7.25,10.0,35
2015-06-09,LON,SHORT,2015-06-09 10:07:00,7426.25,7431.75,7427.75,4.0,1.1428571428571428,137970,7413.25,13.0,1.3,MAX_HOLD,8.0,13.75,10.0,120
2015-06-09,NY,LONG,2015-06-09 16:12:00,7417.25,7416.75,7409.75,7.0,1.0892857142857142,138239,7417.25,0.0,0.0,BE,3.75,6.5,10.0,24
2015-06-10,LON,SHORT,2015-06-10 10:01:00,7428.0,7431.5,7429.25,2.25,0.8571428571428571,139052,7438.0,-10.0,-1.0,SL_INITIAL,10.25,2.0,10.0,23
2015-06-10,NY,SHORT,2015-06-10 16:33:00,7431.0,7438.5,7433.5,5.0,1.9464285714285714,139423,7441.0,-10.0,-1.0,SL_INITIAL,12.75,2.25,10.0,3
2015-06-11,LON,SHORT,2015-06-11 10:01:00,7476.25,7479.25,7477.75,1.5,0.4107142857142857,139978,7486.25,-10.0,-1.0,SL_INITIAL,10.75,0.25,10.0,24
2015-06-11,NY,LONG,2015-06-11 16:28:00,7496.25,7496.0,7490.75,5.25,1.1607142857142858,140192,7496.25,0.0,0.0,BE,4.25,7.75,10.0,13
2015-06-12,LON,SHORT,2015-06-12 10:03:00,7476.25,7480.75,7478.0,2.75,0.75,141046,7467.5,8.75,0.875,MAX_HOLD,6.5,8.75,10.0,120
2015-06-12,NY,SHORT,2015-06-12 16:09:00,7460.0,7466.0,7461.75,4.25,1.0714285714285714,141316,7470.0,-10.0,-1.0,SL_INITIAL,12.0,2.0,10.0,26
2015-06-15,LON,LONG,2015-06-15 10:01:00,7438.0,7437.25,7431.0,6.25,0.7857142857142857,142314,7432.25,-5.75,-0.575,MAX_HOLD,8.75,1.75,10.0,120
2015-06-15,NY,SHORT,2015-06-15 16:14:00,7418.5,7427.75,7420.25,7.5,1.0535714285714286,142590,7405.0,13.5,1.35,TRAIL_2.0R,0.5,21.25,10.0,24
2015-06-16,LON,SHORT,2015-06-16 10:13:00,7410.25,7415.25,7411.0,4.25,1.5,143501,7410.25,0.0,0.0,BE,2.0,12.0,10.0,99
2015-06-16,NY,LONG,2015-06-16 16:28:00,7421.75,7419.5,7411.5,8.0,1.5714285714285714,143797,7434.9,13.149999999999636,1.3149999999999635,TRAIL_2.0R,2.5,20.5,10.0,20
2015-06-17,LON,SHORT,2015-06-17 10:03:00,7455.0,7461.0,7457.75,3.25,0.9821428571428571,144564,7465.0,-10.0,-1.0,SL_INITIAL,11.0,0.5,10.0,9
2015-06-17,NY,LONG,2015-06-17 16:21:00,7460.25,7460.0,7455.5,4.5,0.6785714285714286,144952,7460.25,0.0,0.0,BE,2.5,7.75,10.0,21
2015-06-18,LON,LONG,2015-06-18 10:01:00,7457.0,7456.0,7450.25,5.75,0.8392857142857143,145835,7457.0,0.0,0.0,BE,4.75,10.5,10.0,71
2015-06-18,NY,LONG,2015-06-18 16:30:00,7480.75,7478.25,7469.25,9.0,1.3928571428571428,146216,7512.0,31.25,3.125,TRAIL_3.0R,3.25,37.5,10.0,63
2015-06-19,LON,LONG,2015-06-19 10:24:00,7533.25,7533.0,7529.0,4.0,0.8571428571428571,147049,7533.25,0.0,0.0,BE,0.5,5.75,10.0,41
2015-06-19,NY,SHORT,2015-06-19 16:02:00,7536.25,7541.75,7536.75,5.0,0.8392857142857143,147400,7521.25,15.0,1.5,TRAIL_2.0R,2.25,21.5,10.0,56
2015-06-22,LON,LONG,2015-06-22 10:14:00,7534.0,7533.5,7527.0,6.5,1.3392857142857142,148313,7546.0,12.0,1.2,MAX_HOLD,2.25,16.0,10.0,120
2015-06-22,NY,LONG,2015-06-22 16:04:00,7538.75,7538.0,7532.25,5.75,1.1607142857142858,148570,7538.75,0.0,0.0,BE,1.0,6.5,10.0,27
2015-06-23,LON,SHORT,2015-06-23 10:03:00,7546.5,7549.5,7547.25,2.25,0.6607142857142857,149514,7543.5,3.0,0.3,MAX_HOLD,2.75,4.0,10.0,120
2015-06-23,NY,SHORT,2015-06-23 16:38:00,7539.5,7548.75,7540.0,8.75,2.5892857142857144,149906,7539.5,0.0,0.0,BE,5.0,14.25,10.0,119
2015-06-24,LON,LONG,2015-06-24 10:02:00,7542.5,7542.25,7539.75,2.5,0.5535714285714286,150673,7539.75,-2.75,-0.275,MAX_HOLD,3.5,4.5,10.0,120
2015-06-24,NY,LONG,2015-06-24 16:02:00,7536.25,7536.0,7531.5,4.5,0.9107142857142857,151032,7550.5,14.25,1.425,TRAIL_2.0R,3.75,21.5,10.0,119
2015-06-25,LON,SHORT,2015-06-25 10:12:00,7525.5,7530.25,7526.25,4.0,1.0892857142857142,151813,7535.5,-10.0,-1.0,SL_INITIAL,11.25,0.5,10.0,31
2015-06-25,NY,LONG,2015-06-25 16:02:00,7536.25,7536.0,7530.25,5.75,1.1071428571428572,152167,7526.25,-10.0,-1.0,SL_INITIAL,10.5,3.0,10.0,36
2015-06-26,LON,SHORT,2015-06-26 10:02:00,7505.25,7510.5,7505.5,5.0,0.6785714285714286,153013,7505.25,0.0,0.0,BE,1.5,5.0,10.0,10
2015-06-26,NY,SHORT,2015-06-26 16:33:00,7502.25,7510.25,7504.75,5.5,1.8214285714285714,153404,7502.25,0.0,0.0,BE,2.5,10.25,10.0,12
2015-06-29,LON,LONG,2015-06-29 10:30:00,7429.25,7427.5,7421.25,6.25,1.7142857142857142,154424,7429.25,0.0,0.0,BE,2.75,7.75,10.0,45
2015-06-29,NY,LONG,2015-06-29 16:05:00,7431.5,7431.25,7425.5,5.75,1.0178571428571428,154740,7421.5,-10.0,-1.0,SL_INITIAL,10.0,2.25,10.0,26
2015-06-30,LON,SHORT,2015-06-30 10:05:00,7389.5,7394.25,7390.0,4.25,0.8571428571428571,155769,7389.5,0.0,0.0,BE,4.25,9.0,10.0,115
2015-06-30,NY,LONG,2015-06-30 16:21:00,7406.75,7406.0,7400.5,5.5,1.75,156042,7396.75,-10.0,-1.0,SL_INITIAL,10.75,3.25,10.0,12
2015-07-01,LON,LONG,2015-07-01 10:00:00,7413.75,7413.5,7410.5,3.0,0.5714285714285714,156924,7427.25,13.5,1.35,MAX_HOLD,6.25,14.75,10.0,120
2015-07-01,NY,LONG,2015-07-01 16:08:00,7433.5,7431.75,7428.0,3.75,1.1428571428571428,157197,7423.5,-10.0,-1.0,SL_INITIAL,10.25,2.5,10.0,25
2015-07-02,LON,LONG,2015-07-02 10:04:00,7427.5,7427.0,7422.5,4.5,0.8214285714285714,158150,7427.5,0.0,0.0,BE,1.5,9.5,10.0,120
2015-07-02,NY,SHORT,2015-07-02 16:52:00,7429.25,7444.0,7431.0,13.0,3.6964285714285716,158468,7429.25,0.0,0.0,BE,3.75,7.25,10.0,32
2015-07-03,LON,SHORT,2015-07-03 10:05:00,7429.75,7434.75,7431.0,3.75,0.7678571428571429,159327,7428.75,1.0,0.1,MAX_HOLD,7.25,5.25,10.0,120
2015-07-03,NY,SHORT,2015-07-03 16:00:00,7428.75,7431.75,7429.0,2.75,0.8035714285714286,159664,7421.5,7.25,0.725,MAX_HOLD,0.75,14.25,10.0,120
2015-07-06,LON,LONG,2015-07-06 10:07:00,7399.25,7393.5,7388.5,5.0,2.517857142857143,160373,7389.25,-10.0,-1.0,SL_INITIAL,10.25,4.25,10.0,73
2015-07-06,NY,LONG,2015-07-06 16:31:00,7399.5,7399.0,7391.25,7.75,1.6071428571428572,160687,7389.5,-10.0,-1.0,SL_INITIAL,12.25,3.25,10.0,3
2015-07-07,LON,SHORT,2015-07-07 10:07:00,7440.5,7445.5,7441.0,4.5,1.3214285714285714,161606,7450.5,-10.0,-1.0,SL_INITIAL,10.0,0.25,10.0,9
2015-07-07,NY,SHORT,2015-07-07 16:02:00,7423.0,7429.75,7423.5,6.25,1.2678571428571428,161989,7403.0,20.0,2.0,TRAIL_2.0R,2.25,26.0,10.0,37
2015-07-08,LON,LONG,2015-07-08 10:09:00,7381.0,7380.5,7372.5,8.0,2.357142857142857,162725,7371.0,-10.0,-1.0,SL_INITIAL,13.25,2.25,10.0,22
2015-07-08,NY,SHORT,2015-07-08 16:32:00,7384.5,7398.25,7388.0,10.25,2.6964285714285716,163089,7394.5,-10.0,-1.0,SL_INITIAL,13.0,2.25,10.0,3
2015-07-09,LON,LONG,2015-07-09 10:10:00,7380.5,7380.0,7372.25,7.75,1.8392857142857142,164071,7380.5,0.0,0.0,BE,1.75,6.5,10.0,35
2015-07-09,NY,LONG,2015-07-09 16:21:00,7403.25,7401.25,7397.75,3.5,0.8928571428571429,164417,7403.25,0.0,0.0,BE,4.25,7.25,10.0,10
2015-07-10,LON,SHORT,2015-07-10 10:06:00,7383.5,7388.5,7385.25,3.25,1.1785714285714286,165500,7381.75,1.75,0.175,MAX_HOLD,8.5,4.5,10.0,120
2015-07-10,NY,LONG,2015-07-10 16:30:00,7403.75,7401.75,7396.25,5.5,1.3392857142857142,165777,7393.75,-10.0,-1.0,SL_INITIAL,10.0,1.25,10.0,13
2015-07-13,NY,LONG,2015-07-13 16:20:00,7450.0,7449.5,7444.25,5.25,0.8035714285714286,167125,7467.25,17.25,1.725,TRAIL_2.0R,1.25,26.25,10.0,36
2015-07-14,LON,LONG,2015-07-14 10:08:00,7493.5,7493.25,7490.25,3.0,0.7678571428571429,168079,7493.75,0.25,0.025,MAX_HOLD,3.0,1.75,10.0,120
2015-07-14,NY,LONG,2015-07-14 16:35:00,7498.75,7497.75,7491.75,6.0,1.8214285714285714,168350,7498.75,0.0,0.0,BE,1.5,6.0,10.0,6
2015-07-15,LON,LONG,2015-07-15 10:01:00,7528.75,7527.5,7524.25,3.25,0.6071428571428571,169357,7528.75,0.0,0.0,MAX_HOLD,7.0,1.0,10.0,120
2015-07-15,NY,SHORT,2015-07-15 16:31:00,7525.25,7530.25,7526.75,3.5,1.4642857142857142,169634,7535.25,-10.0,-1.0,SL_INITIAL,10.5,3.25,10.0,18
2015-07-16,LON,LONG,2015-07-16 10:25:00,7552.5,7552.25,7549.25,3.0,0.75,170684,7558.75,6.25,0.625,MAX_HOLD,1.0,8.5,10.0,120
2015-07-16,NY,SHORT,2015-07-16 16:36:00,7555.5,7563.75,7556.75,7.0,1.9464285714285714,170950,7565.5,-10.0,-1.0,SL_INITIAL,12.0,2.0,10.0,15
2015-07-17,LON,SHORT,2015-07-17 10:02:00,7613.75,7618.0,7614.5,3.5,0.5357142857142857,171973,7612.75,1.0,0.1,MAX_HOLD,1.0,4.0,10.0,120
2015-07-17,NY,LONG,2015-07-17 16:09:00,7623.75,7623.5,7619.5,4.0,0.6785714285714286,172246,7623.75,0.0,0.0,BE,3.5,6.25,10.0,26
2015-07-20,LON,LONG,2015-07-20 10:02:00,7656.0,7655.5,7654.75,0.75,0.21428571428571427,173164,7657.5,1.5,0.15,MAX_HOLD,1.0,5.25,10.0,120
2015-07-20,NY,LONG,2015-07-20 16:08:00,7666.75,7666.5,7663.75,2.75,0.6071428571428571,173430,7656.75,-10.0,-1.0,SL_INITIAL,10.25,2.75,10.0,28
2015-07-21,LON,LONG,2015-07-21 10:00:00,7683.0,7682.75,7679.5,3.25,0.5,174409,7676.5,-6.5,-0.65,MAX_HOLD,7.25,2.5,10.0,120
2015-07-21,NY,SHORT,2015-07-21 16:00:00,7673.75,7679.5,7674.25,5.25,0.6071428571428571,174697,7673.75,0.0,0.0,BE,2.5,11.0,10.0,50
2015-07-22,LON,LONG,2015-07-22 10:00:00,7614.5,7614.0,7608.75,5.25,0.5892857142857143,175726,7620.5,6.0,0.6,MAX_HOLD,7.5,7.5,10.0,120
2015-07-22,NY,SHORT,2015-07-22 16:13:00,7599.0,7606.0,7600.25,5.75,1.1607142857142858,175994,7599.0,0.0,0.0,BE,0.5,7.75,10.0,17
2015-07-23,LON,SHORT,2015-07-23 10:08:00,7633.0,7636.75,7633.25,3.5,0.9464285714285714,176990,7628.0,5.0,0.5,MAX_HOLD,1.5,7.5,10.0,120
2015-07-23,NY,SHORT,2015-07-23 16:00:00,7619.0,7627.0,7619.75,7.25,0.9285714285714286,177268,7619.0,0.0,0.0,BE,9.5,6.75,10.0,49
2015-07-24,LON,LONG,2015-07-24 10:01:00,7630.25,7630.0,7628.25,1.75,0.42857142857142855,178275,7639.25,9.0,0.9,MAX_HOLD,4.25,11.0,10.0,120
2015-07-24,NY,SHORT,2015-07-24 16:18:00,7623.0,7631.25,7623.5,7.75,0.6964285714285714,178551,7609.5,13.5,1.35,TRAIL_2.0R,3.25,20.0,10.0,21
2015-07-27,LON,SHORT,2015-07-27 10:07:00,7557.75,7568.5,7558.25,10.25,1.1607142857142858,179587,7552.5,5.25,0.525,MAX_HOLD,1.25,12.75,10.0,120
2015-07-27,NY,LONG,2015-07-27 16:01:00,7536.0,7535.25,7528.25,7.0,1.1607142857142858,179844,7526.0,-10.0,-1.0,SL_INITIAL,10.5,0.5,10.0,23
2015-07-28,LON,SHORT,2015-07-28 10:09:00,7539.75,7545.25,7541.75,3.5,1.3214285714285714,180887,7539.75,0.0,0.0,BE,5.5,5.25,10.0,104
2015-07-28,NY,SHORT,2015-07-28 16:06:00,7538.25,7544.0,7538.5,5.5,1.0714285714285714,181172,7523.25,15.0,1.5,TRAIL_2.0R,0.25,24.25,10.0,32
2015-07-29,LON,LONG,2015-07-29 10:27:00,7568.0,7567.75,7558.0,9.75,1.5535714285714286,182123,7558.0,-10.0,-1.0,SL_INITIAL,10.25,3.75,10.0,66
2015-07-29,NY,LONG,2015-07-29 16:33:00,7568.5,7567.0,7558.5,8.5,2.0535714285714284,182437,7558.5,-10.0,-1.0,SL_INITIAL,10.5,2.5,10.0,14
2015-07-30,LON,LONG,2015-07-30 10:01:00,7569.0,7568.75,7566.5,2.25,0.44642857142857145,183362,7559.0,-10.0,-1.0,SL_INITIAL,10.0,1.25,10.0,100
2015-07-30,NY,SHORT,2015-07-30 16:06:00,7557.75,7566.75,7559.25,7.5,1.75,183655,7567.75,-10.0,-1.0,SL_INITIAL,11.0,2.0,10.0,28
2015-07-31,LON,LONG,2015-07-31 10:00:00,7595.5,7594.25,7591.75,2.5,0.7321428571428571,184561,7595.5,0.0,0.0,BE,5.75,8.75,10.0,62
2015-07-31,NY,SHORT,2015-07-31 17:00:00,7586.75,7611.0,7587.25,23.75,3.75,184927,7596.75,-10.0,-1.0,SL_INITIAL,11.25,2.0,10.0,10
2015-08-03,LON,LONG,2015-08-03 10:00:00,7581.0,7580.25,7577.0,3.25,0.4642857142857143,185766,7571.0,-10.0,-1.0,SL_INITIAL,10.25,2.25,10.0,31
