date,session,direction,entry_ts,entry_px,proba,atr,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held,pnl_usd
2015-02-04,NY,LONG,2015-02-04 14:54:00,7195.75,0.7922,1.16,7187.75,-8.0,-1.0,SL_INITIAL,8.0,3.0,8.0,73,-160.0
2015-02-05,LON,SHORT,2015-02-05 08:00:00,7181.25,0.789,0.93,7189.25,-8.0,-1.0,SL_INITIAL,8.5,3.75,8.0,97,-160.0
2015-02-05,NY,LONG,2015-02-05 14:06:00,7208.75,0.7909,1.43,7215.5,6.75,0.844,WIN_SMALL,0.0,12.75,8.0,120,135.0
2015-02-06,LON,LONG,2015-02-06 08:00:00,7239.0,0.7805,0.27,7239.0,0.0,0.0,BE,2.75,5.25,8.0,99,0.0
2015-02-06,NY,SHORT,2015-02-06 14:49:00,7239.5,0.7919,0.62,7247.5,-8.0,-1.0,SL_INITIAL,12.5,3.5,8.0,42,-160.0
2015-02-09,LON,SHORT,2015-02-09 08:00:00,7205.5,0.789,0.48,7200.75,4.75,0.594,WIN_SMALL,4.25,9.0,8.0,120,95.0
2015-02-09,NY,LONG,2015-02-09 14:04:00,7193.5,0.792,1.16,7193.5,0.0,0.0,BE,0.75,9.75,8.0,102,0.0
2015-02-10,LON,SHORT,2015-02-10 08:00:00,7209.5,0.789,0.43,7206.5,3.0,0.375,WIN_SMALL,7.25,3.75,8.0,120,60.0
2015-02-10,NY,LONG,2015-02-10 14:00:00,7212.5,0.792,0.7,7229.71,17.21,2.151,TRAIL_2.2R,0.0,18.25,8.0,10,344.20000000000005
2015-02-11,LON,LONG,2015-02-11 08:00:00,7265.0,0.7819,0.27,7262.75,-2.25,-0.281,MAX_HOLD,3.5,3.5,8.0,120,-45.0
2015-02-11,NY,LONG,2015-02-11 14:01:00,7265.0,0.7922,0.66,7266.75,1.75,0.219,WIN_SMALL,4.5,3.75,8.0,120,35.0
2015-02-12,LON,LONG,2015-02-12 08:00:00,7290.5,0.7876,0.55,7290.5,0.0,0.0,BE,6.0,4.25,8.0,112,0.0
2015-02-12,NY,LONG,2015-02-12 14:00:00,7309.75,0.7922,0.91,7308.75,-1.0,-0.125,MAX_HOLD,4.25,3.5,8.0,120,-20.0
2015-02-13,LON,LONG,2015-02-13 08:00:00,7337.75,0.785,0.3,7340.0,2.25,0.281,WIN_SMALL,2.75,4.0,8.0,120,45.0
2015-02-16,LON,LONG,2015-02-16 08:00:00,7367.5,0.7893,0.3,7364.25,-3.25,-0.406,MAX_HOLD,5.25,0.75,8.0,120,-65.0
2015-02-16,NY,LONG,2015-02-16 14:23:00,7369.0,0.792,0.32,7370.25,1.25,0.156,WIN_SMALL,1.5,2.25,8.0,120,25.0
2015-02-17,LON,SHORT,2015-02-17 08:00:00,7360.0,0.7893,0.38,7358.75,1.25,0.156,WIN_SMALL,3.75,2.0,8.0,120,25.0
2015-02-17,NY,LONG,2015-02-17 14:00:00,7370.5,0.7922,0.68,7370.5,0.0,0.0,BE,0.5,4.75,8.0,83,0.0
2015-02-18,LON,LONG,2015-02-18 08:00:00,7375.75,0.7876,0.36,7375.75,0.0,0.0,BE,1.25,4.25,8.0,91,0.0
2015-02-18,NY,SHORT,2015-02-18 14:00:00,7374.75,0.7915,0.45,7367.75,7.0,0.875,WIN_SMALL,1.25,6.75,8.0,120,140.0
2015-02-19,LON,LONG,2015-02-19 08:00:00,7377.25,0.788,0.3,7369.25,-8.0,-1.0,SL_INITIAL,8.25,0.0,8.0,106,-160.0
2015-02-19,NY,LONG,2015-02-19 14:00:00,7382.0,0.792,0.73,7382.0,0.0,0.0,BE,0.25,8.25,8.0,13,0.0
2015-02-20,LON,LONG,2015-02-20 08:00:00,7403.5,0.7876,0.27,7403.75,0.25,0.031,WIN_SMALL,3.5,2.75,8.0,120,5.0
2015-02-20,NY,SHORT,2015-02-20 14:15:00,7406.25,0.7912,2.79,7400.75,5.5,0.688,WIN_SMALL,1.75,10.5,8.0,120,110.0
2015-02-23,LON,LONG,2015-02-23 08:00:00,7430.75,0.7894,0.25,7426.0,-4.75,-0.594,MAX_HOLD,5.75,0.75,8.0,120,-95.0
2015-02-23,NY,LONG,2015-02-23 14:50:00,7430.0,0.7923,0.61,7426.25,-3.75,-0.469,MAX_HOLD,6.25,3.25,8.0,120,-75.0
2015-02-24,LON,LONG,2015-02-24 08:00:00,7437.25,0.7901,0.38,7436.25,-1.0,-0.125,MAX_HOLD,1.75,0.75,8.0,120,-20.0
2015-02-24,NY,LONG,2015-02-24 14:14:00,7433.5,0.7922,0.48,7430.25,-3.25,-0.406,MAX_HOLD,4.0,0.0,8.0,120,-65.0
2015-02-25,LON,LONG,2015-02-25 08:00:00,7437.5,0.7879,0.32,7437.5,0.0,0.0,BE,3.75,1.5,8.0,120,0.0
2015-02-25,NY,SHORT,2015-02-25 14:47:00,7433.75,0.7918,0.34,7433.75,0.0,0.0,BE,1.25,6.25,8.0,111,0.0
2015-02-26,LON,SHORT,2015-02-26 08:00:00,7429.0,0.789,0.29,7432.75,-3.75,-0.469,MAX_HOLD,6.25,2.25,8.0,120,-75.0
2015-02-26,NY,LONG,2015-02-26 15:41:00,7431.25,0.7932,0.8,7431.25,0.0,0.0,BE,3.75,4.25,8.0,52,0.0
2015-02-27,LON,LONG,2015-02-27 08:00:00,7447.75,0.7878,0.34,7447.0,-0.75,-0.094,MAX_HOLD,2.25,0.75,8.0,120,-15.0
2015-02-27,NY,LONG,2015-02-27 15:17:00,7445.0,0.7933,0.43,7445.0,0.0,0.0,BE,0.5,5.0,8.0,74,0.0
2015-03-02,LON,SHORT,2015-03-02 08:00:00,7439.5,0.789,0.25,7447.5,-8.0,-1.0,SL_INITIAL,8.0,2.5,8.0,100,-160.0
2015-03-02,NY,SHORT,2015-03-02 14:00:00,7438.0,0.7915,0.54,7437.5,0.5,0.062,WIN_SMALL,2.25,2.0,8.0,120,10.0
2015-03-03,LON,LONG,2015-03-03 08:00:00,7464.75,0.7876,0.3,7463.25,-1.5,-0.188,MAX_HOLD,2.5,0.0,8.0,120,-30.0
2015-03-03,NY,LONG,2015-03-03 14:24:00,7463.25,0.792,0.34,7456.25,-7.0,-0.875,MAX_HOLD,7.5,0.0,8.0,120,-140.0
2015-03-04,LON,SHORT,2015-03-04 08:00:00,7446.0,0.7876,0.38,7441.5,4.5,0.562,WIN_SMALL,0.0,4.25,8.0,120,90.0
2015-03-04,NY,LONG,2015-03-04 16:36:00,7426.75,0.7933,2.23,7418.75,-8.0,-1.0,SL_INITIAL,9.0,1.5,8.0,4,-160.0
2015-03-05,LON,LONG,2015-03-05 08:00:00,7434.25,0.7876,0.39,7438.75,4.5,0.562,WIN_SMALL,1.25,6.25,8.0,120,90.0
2015-03-05,NY,SHORT,2015-03-05 15:30:00,7446.25,0.7933,0.98,7446.25,0.0,0.0,BE,0.25,6.5,8.0,37,0.0
2015-03-06,LON,SHORT,2015-03-06 08:00:00,7438.75,0.7894,0.45,7442.5,-3.75,-0.469,MAX_HOLD,4.5,2.25,8.0,120,-75.0
2015-03-06,NY,SHORT,2015-03-06 14:13:00,7441.5,0.7915,0.3,7449.5,-8.0,-1.0,SL_INITIAL,8.5,3.5,8.0,79,-160.0
2015-03-09,LON,SHORT,2015-03-09 08:00:00,7392.0,0.789,0.34,7388.0,4.0,0.5,WIN_SMALL,2.25,6.25,8.0,120,80.0
2015-03-09,NY,LONG,2015-03-09 14:00:00,7398.5,0.792,1.16,7398.5,0.0,0.0,BE,2.25,4.75,8.0,82,0.0
2015-03-10,LON,LONG,2015-03-10 09:31:00,7395.0,0.7921,0.23,7395.0,0.0,0.0,BE,3.25,4.25,8.0,43,0.0
2015-03-10,NY,SHORT,2015-03-10 14:00:00,7370.25,0.7917,0.89,7370.25,0.0,0.0,BE,0.75,9.25,8.0,49,0.0
2015-03-11,LON,SHORT,2015-03-11 08:00:00,7329.25,0.789,0.36,7326.0,3.25,0.406,WIN_SMALL,1.75,6.0,8.0,120,65.0
2015-03-11,NY,SHORT,2015-03-11 14:00:00,7330.0,0.7915,0.71,7314.82,15.18,1.897,WIN_SMALL,5.25,16.25,8.0,100,303.6
2015-03-12,LON,SHORT,2015-03-12 08:01:00,7305.25,0.789,0.82,7310.75,-5.5,-0.688,MAX_HOLD,6.5,0.0,8.0,61,-110.0
2015-03-12,NY,SHORT,2015-03-12 14:19:00,7308.75,0.7915,0.68,7308.75,0.0,0.0,BE,1.75,5.0,8.0,10,0.0
2015-03-13,LON,LONG,2015-03-13 08:00:00,7327.5,0.7876,0.39,7327.25,-0.25,-0.031,MAX_HOLD,6.25,0.5,8.0,120,-5.0
2015-03-13,NY,SHORT,2015-03-13 14:00:00,7315.0,0.7917,1.0,7323.0,-8.0,-1.0,SL_INITIAL,8.0,3.0,8.0,91,-160.0
2015-03-16,LON,LONG,2015-03-16 08:00:00,7302.25,0.7878,0.32,7304.0,1.75,0.219,WIN_SMALL,0.75,4.5,8.0,120,35.0
2015-03-16,NY,LONG,2015-03-16 14:00:00,7313.0,0.792,0.57,7331.14,18.14,2.268,TRAIL_2.3R,0.5,19.0,8.0,111,362.8
2015-03-17,LON,LONG,2015-03-17 08:00:00,7344.75,0.7883,0.43,7354.5,9.75,1.219,WIN_SMALL,0.75,11.0,8.0,120,195.0
2015-03-17,NY,LONG,2015-03-17 14:02:00,7343.0,0.792,0.62,7343.0,0.0,0.0,BE,0.25,7.0,8.0,89,0.0
2015-03-18,LON,LONG,2015-03-18 08:00:00,7371.0,0.788,0.34,7370.25,-0.75,-0.094,MAX_HOLD,5.0,1.0,8.0,120,-15.0
2015-03-18,NY,SHORT,2015-03-18 14:00:00,7350.75,0.7915,0.96,7350.75,0.0,0.0,BE,5.25,8.5,8.0,113,0.0
2015-03-19,LON,LONG,2015-03-19 08:01:00,7426.25,0.7878,0.62,7427.5,1.25,0.156,WIN_SMALL,4.5,3.5,8.0,120,25.0
2015-03-19,NY,LONG,2015-03-19 14:00:00,7415.5,0.792,0.79,7415.5,0.0,0.0,BE,7.5,7.5,8.0,105,0.0
2015-03-20,LON,SHORT,2015-03-20 10:07:00,7430.0,0.7907,1.11,7430.75,-0.75,-0.094,MAX_HOLD,1.75,3.0,8.0,53,-15.0
2015-03-20,NY,LONG,2015-03-20 14:11:00,7444.75,0.7922,1.02,7444.75,0.0,0.0,BE,1.5,11.75,8.0,92,0.0
2015-03-23,LON,SHORT,2015-03-23 08:00:00,7447.5,0.7876,0.29,7437.75,9.75,1.219,WIN_SMALL,1.25,11.25,8.0,120,195.0
2015-03-23,NY,LONG,2015-03-23 15:41:00,7446.25,0.7935,2.93,7438.25,-8.0,-1.0,SL_INITIAL,8.25,2.25,8.0,8,-160.0
2015-03-24,LON,SHORT,2015-03-24 08:00:00,7435.75,0.7893,0.41,7434.75,1.0,0.125,WIN_SMALL,1.25,9.25,8.0,120,20.0
2015-03-24,NY,SHORT,2015-03-24 14:33:00,7437.5,0.7917,1.43,7437.5,0.0,0.0,BE,5.0,8.5,8.0,58,0.0
2015-03-25,LON,SHORT,2015-03-25 08:00:00,7425.0,0.789,0.43,7428.0,-3.0,-0.375,MAX_HOLD,1.75,3.25,8.0,120,-60.0
2015-03-25,NY,SHORT,2015-03-25 14:00:00,7423.75,0.7917,1.39,7431.75,-8.0,-1.0,SL_INITIAL,8.0,1.0,8.0,67,-160.0
2015-03-26,LON,SHORT,2015-03-26 08:00:00,7315.5,0.7897,0.43,7298.39,17.11,2.138,TRAIL_2.1R,1.0,17.75,8.0,62,342.2
2015-03-26,NY,LONG,2015-03-26 14:05:00,7269.25,0.7907,1.43,7269.25,0.0,0.0,BE,0.5,5.0,8.0,31,0.0
2015-03-27,LON,LONG,2015-03-27 08:00:00,7314.0,0.7878,0.96,7309.75,-4.25,-0.531,MAX_HOLD,7.75,1.5,8.0,120,-85.0
2015-03-27,NY,LONG,2015-03-27 14:00:00,7305.5,0.792,1.12,7297.5,-8.0,-1.0,SL_INITIAL,8.0,1.5,8.0,63,-160.0
2015-03-30,LON,LONG,2015-03-30 08:00:00,7339.0,0.7876,0.48,7336.75,-2.25,-0.281,MAX_HOLD,7.0,0.5,8.0,120,-45.0
2015-03-30,NY,LONG,2015-03-30 14:13:00,7348.75,0.792,0.68,7347.75,-1.0,-0.125,MAX_HOLD,2.5,2.25,8.0,120,-20.0
2015-03-31,LON,SHORT,2015-03-31 08:00:00,7364.25,0.7883,0.52,7364.25,0.0,0.0,BE,1.75,6.75,8.0,120,0.0
2015-03-31,NY,SHORT,2015-03-31 14:00:00,7347.0,0.7917,0.84,7347.0,0.0,0.0,BE,0.0,4.25,8.0,32,0.0
2015-04-01,LON,SHORT,2015-04-01 08:00:00,7297.0,0.7893,1.5,7297.0,0.0,0.0,BE,0.75,6.0,8.0,43,0.0
2015-04-01,NY,LONG,2015-04-01 14:00:00,7323.0,0.792,0.93,7315.0,-8.0,-1.0,SL_INITIAL,8.75,0.25,8.0,19,-160.0
2015-04-02,LON,LONG,2015-04-02 08:00:00,7303.5,0.7876,0.27,7295.5,-8.0,-1.0,SL_INITIAL,9.0,1.75,8.0,72,-160.0
2015-04-02,NY,LONG,2015-04-02 14:01:00,7292.25,0.792,0.68,7303.5,11.25,1.406,WIN_SMALL,0.5,12.75,8.0,120,225.0
2015-04-03,LON,SHORT,2015-04-03 08:01:00,7301.75,0.7876,0.38,7305.75,-4.0,-0.5,MAX_HOLD,5.5,1.0,8.0,93,-80.0
2015-04-03,NY,SHORT,2015-04-03 14:09:00,7306.25,0.7915,0.32,7286.73,19.52,2.44,TRAIL_2.4R,2.5,20.0,8.0,72,390.4
2015-04-06,LON,LONG,2015-04-06 08:01:00,7274.25,0.789,0.39,7266.25,-8.0,-1.0,SL_INITIAL,8.25,1.0,8.0,97,-160.0
2015-04-06,NY,LONG,2015-04-06 14:07:00,7272.25,0.792,0.41,7272.25,0.0,0.0,BE,5.0,4.0,8.0,93,0.0
2015-04-07,LON,LONG,2015-04-07 08:00:00,7336.0,0.7819,0.29,7345.5,9.5,1.188,WIN_SMALL,0.0,9.75,8.0,120,190.0
2015-04-07,NY,SHORT,2015-04-07 14:22:00,7349.75,0.7912,0.93,7336.5,13.25,1.656,WIN_SMALL,2.5,15.75,8.0,120,265.0
2015-04-08,LON,SHORT,2015-04-08 08:00:00,7330.5,0.789,0.54,7329.5,1.0,0.125,WIN_SMALL,6.5,1.0,8.0,120,20.0
2015-04-08,NY,SHORT,2015-04-08 14:00:00,7329.75,0.7915,0.55,7337.75,-8.0,-1.0,SL_INITIAL,8.0,1.0,8.0,64,-160.0
2015-04-09,LON,LONG,2015-04-09 08:00:00,7368.25,0.788,0.36,7363.25,-5.0,-0.625,MAX_HOLD,7.5,1.5,8.0,120,-100.0
2015-04-09,NY,LONG,2015-04-09 14:00:00,7361.5,0.792,0.64,7367.75,6.25,0.781,WIN_SMALL,1.0,12.25,8.0,120,125.0
2015-04-10,LON,LONG,2015-04-10 08:00:00,7392.25,0.788,0.3,7392.25,0.0,0.0,BE,1.75,4.25,8.0,48,0.0
2015-04-10,NY,SHORT,2015-04-10 14:26:00,7396.0,0.7915,1.16,7391.25,4.75,0.594,WIN_SMALL,0.75,6.75,8.0,120,95.0
2015-04-13,LON,LONG,2015-04-13 08:00:00,7407.5,0.789,0.39,7406.75,-0.75,-0.094,MAX_HOLD,3.75,3.0,8.0,120,-15.0
2015-04-13,NY,LONG,2015-04-13 14:47:00,7409.5,0.7918,0.43,7426.36,16.86,2.107,TRAIL_2.1R,3.25,17.5,8.0,109,337.2
2015-04-14,LON,SHORT,2015-04-14 08:01:00,7404.5,0.789,0.29,7408.0,-3.5,-0.438,MAX_HOLD,4.5,1.75,8.0,120,-70.0
2015-04-14,NY,SHORT,2015-04-14 14:00:00,7390.5,0.7917,0.79,7398.5,-8.0,-1.0,SL_INITIAL,8.5,0.75,8.0,20,-160.0
2015-04-15,LON,LONG,2015-04-15 08:04:00,7390.75,0.7819,0.11,7390.5,-0.25,-0.031,MAX_HOLD,6.75,0.0,8.0,120,-5.0
2015-04-15,NY,LONG,2015-04-15 14:00:00,7401.0,0.7922,0.25,7401.0,0.0,0.0,BE,0.5,5.0,8.0,92,0.0
2015-04-16,LON,LONG,2015-04-16 08:00:00,7423.75,0.7876,0.36,7417.5,-6.25,-0.781,MAX_HOLD,7.5,1.0,8.0,120,-125.0
2015-04-16,NY,SHORT,2015-04-16 14:00:00,7406.75,0.7915,1.0,7399.0,7.75,0.969,WIN_SMALL,0.25,13.5,8.0,120,155.0
2015-04-17,NY,SHORT,2015-04-17 14:00:00,7370.0,0.7917,1.14,7378.0,-8.0,-1.0,SL_INITIAL,8.0,1.0,8.0,62,-160.0
2015-04-20,LON,SHORT,2015-04-20 08:00:00,7354.0,0.7876,0.25,7355.5,-1.5,-0.188,MAX_HOLD,3.25,3.75,8.0,120,-30.0
2015-04-20,NY,SHORT,2015-04-20 14:36:00,7356.25,0.7915,0.95,7364.25,-8.0,-1.0,SL_INITIAL,10.0,0.5,8.0,116,-160.0
2015-04-21,LON,LONG,2015-04-21 08:00:00,7410.25,0.7876,0.32,7423.75,13.5,1.688,WIN_SMALL,0.25,13.75,8.0,120,270.0
2015-04-21,NY,SHORT,2015-04-21 14:00:00,7418.5,0.7915,1.09,7426.5,-8.0,-1.0,SL_INITIAL,8.5,1.5,8.0,41,-160.0
2015-04-22,LON,LONG,2015-04-22 08:00:00,7429.25,0.788,0.48,7438.75,9.5,1.188,WIN_SMALL,1.25,12.25,8.0,120,190.0
2015-04-22,NY,SHORT,2015-04-22 14:00:00,7410.0,0.7917,1.02,7418.0,-8.0,-1.0,SL_INITIAL,8.25,0.25,8.0,31,-160.0
2015-04-23,LON,LONG,2015-04-23 08:00:00,7436.25,0.7876,0.25,7432.75,-3.5,-0.438,MAX_HOLD,7.0,3.75,8.0,120,-70.0
2015-04-23,NY,LONG,2015-04-23 15:08:00,7432.75,0.7928,1.16,7432.75,0.0,0.0,BE,4.5,5.0,8.0,84,0.0
2015-04-24,LON,LONG,2015-04-24 08:00:00,7491.0,0.7876,0.39,7494.25,3.25,0.406,WIN_SMALL,5.25,4.75,8.0,120,65.0
2015-04-24,NY,LONG,2015-04-24 14:50:00,7506.0,0.7923,1.23,7512.5,6.5,0.812,WIN_SMALL,3.5,13.5,8.0,120,130.0
2015-04-27,LON,LONG,2015-04-27 08:00:00,7529.25,0.789,0.48,7529.25,0.0,0.0,BE,2.25,7.0,8.0,112,0.0
2015-04-28,LON,SHORT,2015-04-28 08:00:00,7521.25,0.7876,0.23,7520.5,0.75,0.094,WIN_SMALL,1.5,5.75,8.0,120,15.0
2015-04-28,NY,LONG,2015-04-28 14:00:00,7513.75,0.792,1.18,7513.75,0.0,0.0,BE,4.25,4.25,8.0,84,0.0
2015-04-29,LON,LONG,2015-04-29 08:00:00,7501.5,0.788,0.23,7498.75,-2.75,-0.344,MAX_HOLD,3.75,2.25,8.0,120,-55.0
2015-04-29,NY,LONG,2015-04-29 14:40:00,7501.0,0.7929,1.02,7493.0,-8.0,-1.0,SL_INITIAL,8.75,0.25,8.0,33,-160.0
2015-04-30,LON,SHORT,2015-04-30 08:01:00,7462.25,0.7897,0.59,7460.5,1.75,0.219,WIN_SMALL,7.5,2.25,8.0,120,35.0
2015-04-30,NY,LONG,2015-04-30 14:32:00,7451.75,0.7928,1.09,7451.75,0.0,0.0,BE,3.25,11.5,8.0,97,0.0
2015-05-01,LON,SHORT,2015-05-01 08:00:00,7407.25,0.7876,0.34,7409.25,-2.0,-0.25,MAX_HOLD,6.0,2.0,8.0,120,-40.0
2015-05-01,NY,LONG,2015-05-01 15:45:00,7410.25,0.7931,0.84,7426.99,16.74,2.093,TRAIL_2.1R,0.0,18.0,8.0,46,334.79999999999995
2015-05-04,LON,LONG,2015-05-04 08:02:00,7457.25,0.789,0.25,7454.75,-2.5,-0.312,MAX_HOLD,5.0,2.75,8.0,120,-50.0
2015-05-04,NY,LONG,2015-05-04 14:00:00,7468.75,0.7922,0.7,7475.0,6.25,0.781,WIN_SMALL,0.75,9.25,8.0,120,125.0
2015-05-05,LON,SHORT,2015-05-05 08:01:00,7466.75,0.789,0.39,7461.25,5.5,0.688,WIN_SMALL,1.25,8.0,8.0,120,110.0
2015-05-05,NY,LONG,2015-05-05 14:46:00,7465.0,0.7923,0.75,7457.0,-8.0,-1.0,SL_INITIAL,8.5,1.0,8.0,48,-160.0
2015-05-06,LON,SHORT,2015-05-06 08:00:00,7415.75,0.7876,0.29,7406.25,9.5,1.188,WIN_SMALL,0.5,11.0,8.0,120,190.0
2015-05-06,NY,LONG,2015-05-06 14:03:00,7403.5,0.7929,1.12,7403.5,0.0,0.0,BE,1.25,7.75,8.0,113,0.0
2015-05-07,LON,SHORT,2015-05-07 08:00:00,7372.0,0.7876,0.27,7359.25,12.75,1.594,WIN_SMALL,0.25,15.0,8.0,120,255.0
2015-05-07,NY,LONG,2015-05-07 15:00:00,7363.0,0.7931,1.27,7363.0,0.0,0.0,BE,3.25,9.75,8.0,31,0.0
2015-05-08,LON,LONG,2015-05-08 08:00:00,7405.5,0.7819,0.34,7414.5,9.0,1.125,WIN_SMALL,3.75,10.75,8.0,120,180.0
2015-05-08,NY,SHORT,2015-05-08 14:38:00,7406.25,0.7913,0.84,7406.25,0.0,0.0,BE,0.5,5.25,8.0,3,0.0
2015-05-11,LON,LONG,2015-05-11 08:01:00,7444.5,0.7894,0.21,7442.5,-2.0,-0.25,MAX_HOLD,4.0,3.0,8.0,120,-40.0
2015-05-11,NY,LONG,2015-05-11 14:00:00,7444.5,0.7909,0.52,7448.75,4.25,0.531,WIN_SMALL,2.5,4.75,8.0,120,85.0
2015-05-12,LON,SHORT,2015-05-12 08:00:00,7424.0,0.789,0.43,7432.0,-8.0,-1.0,SL_INITIAL,8.75,0.0,8.0,56,-160.0
2015-05-12,NY,LONG,2015-05-12 16:47:00,7373.75,0.7933,4.73,7384.9,11.15,1.394,WIN_SMALL,0.25,18.25,8.0,6,223.0
2015-05-13,LON,LONG,2015-05-13 08:01:00,7428.75,0.7876,0.32,7427.0,-1.75,-0.219,MAX_HOLD,4.25,3.25,8.0,120,-35.0
2015-05-13,NY,SHORT,2015-05-13 14:00:00,7432.5,0.7915,0.55,7432.5,0.0,0.0,BE,0.75,4.25,8.0,45,0.0
2015-05-14,LON,SHORT,2015-05-14 08:00:00,7419.25,0.789,0.27,7419.25,0.0,0.0,BE,0.75,5.75,8.0,91,0.0
2015-05-14,NY,LONG,2015-05-14 14:00:00,7442.25,0.792,0.57,7451.75,9.5,1.188,WIN_SMALL,2.75,10.0,8.0,120,190.0
2015-05-15,LON,LONG,2015-05-15 08:00:00,7487.0,0.7798,0.27,7494.0,7.0,0.875,WIN_SMALL,1.0,11.0,8.0,120,140.0
2015-05-15,NY,SHORT,2015-05-15 14:45:00,7499.0,0.7921,0.57,7499.0,0.0,0.0,BE,1.0,6.25,8.0,106,0.0
2015-05-18,LON,SHORT,2015-05-18 08:03:00,7482.25,0.789,0.21,7476.25,6.0,0.75,WIN_SMALL,1.0,13.75,8.0,120,120.0
2015-05-18,NY,LONG,2015-05-18 14:24:00,7470.25,0.7922,1.07,7472.25,2.0,0.25,WIN_SMALL,4.5,4.5,8.0,120,40.0
2015-05-19,LON,LONG,2015-05-19 08:01:00,7508.25,0.7876,0.32,7515.0,6.75,0.844,WIN_SMALL,1.5,13.5,8.0,120,135.0
2015-05-19,NY,SHORT,2015-05-19 14:29:00,7519.25,0.7915,0.7,7508.0,11.25,1.406,WIN_SMALL,2.25,12.0,8.0,120,225.0
2015-05-20,LON,SHORT,2015-05-20 08:00:00,7501.0,0.789,0.68,7501.0,0.0,0.0,BE,1.0,4.0,8.0,52,0.0
2015-05-20,NY,SHORT,2015-05-20 14:02:00,7501.5,0.7915,0.57,7501.5,0.0,0.0,BE,2.25,4.0,8.0,66,0.0
2015-05-21,LON,LONG,2015-05-21 08:01:00,7489.0,0.789,0.34,7489.0,0.0,0.0,BE,0.5,4.0,8.0,56,0.0
2015-05-21,NY,LONG,2015-05-21 14:00:00,7485.75,0.792,0.34,7490.25,4.5,0.562,WIN_SMALL,0.0,6.75,8.0,120,90.0
2015-05-22,LON,LONG,2015-05-22 08:00:00,7529.25,0.7876,0.52,7529.0,-0.25,-0.031,MAX_HOLD,2.0,1.5,8.0,120,-5.0
2015-05-22,NY,LONG,2015-05-22 15:32:00,7523.0,0.7937,1.39,7523.0,0.0,0.0,BE,5.75,4.75,8.0,63,0.0
2015-05-25,LON,SHORT,2015-05-25 08:00:00,7522.75,0.789,0.34,7517.5,5.25,0.656,WIN_SMALL,1.25,5.5,8.0,103,105.0
2015-05-25,NY,LONG,2015-05-25 14:19:00,7514.25,0.792,0.25,7522.0,7.75,0.969,WIN_SMALL,0.25,8.5,8.0,120,155.0
2015-05-26,LON,SHORT,2015-05-26 08:00:00,7515.0,0.7894,0.27,7523.0,-8.0,-1.0,SL_INITIAL,8.5,0.25,8.0,95,-160.0
2015-05-26,NY,LONG,2015-05-26 14:00:00,7514.75,0.7922,0.66,7514.75,0.0,0.0,BE,1.0,5.5,8.0,97,0.0
2015-05-27,LON,SHORT,2015-05-27 08:00:00,7470.25,0.7894,0.48,7469.25,1.0,0.125,WIN_SMALL,7.25,1.5,8.0,120,20.0
2015-05-27,NY,LONG,2015-05-27 14:00:00,7478.75,0.792,0.57,7480.75,2.0,0.25,WIN_SMALL,1.5,7.0,8.0,120,40.0
2015-05-28,LON,LONG,2015-05-28 08:00:00,7536.5,0.7845,0.32,7529.0,-7.5,-0.938,MAX_HOLD,7.0,0.5,8.0,120,-150.0
2015-05-28,NY,LONG,2015-05-28 14:03:00,7535.75,0.7929,0.86,7527.75,-8.0,-1.0,SL_INITIAL,8.25,0.5,8.0,49,-160.0
2015-05-29,LON,SHORT,2015-05-29 08:01:00,7538.75,0.7876,0.25,7523.12,15.62,1.953,WIN_SMALL,1.25,16.0,8.0,105,312.4
2015-05-29,NY,SHORT,2015-05-29 14:14:00,7530.25,0.7915,0.5,7526.0,4.25,0.531,WIN_SMALL,1.25,10.0,8.0,120,85.0
2015-06-01,LON,SHORT,2015-06-01 08:00:00,7517.75,0.789,0.34,7517.5,0.25,0.031,WIN_SMALL,4.25,2.25,8.0,120,5.0
2015-06-01,NY,SHORT,2015-06-01 14:00:00,7506.25,0.7917,1.2,7514.25,-8.0,-1.0,SL_INITIAL,9.0,0.25,8.0,23,-160.0
2015-06-02,LON,LONG,2015-06-02 08:00:00,7515.5,0.788,0.18,7515.5,0.0,0.0,BE,1.0,7.75,8.0,106,0.0
2015-06-02,NY,LONG,2015-06-02 14:12:00,7515.25,0.792,1.32,7507.25,-8.0,-1.0,SL_INITIAL,8.75,1.0,8.0,9,-160.0
2015-06-03,LON,LONG,2015-06-03 08:00:00,7499.75,0.7876,0.23,7500.75,1.0,0.125,WIN_SMALL,0.75,11.0,8.0,120,20.0
2015-06-03,NY,LONG,2015-06-03 14:00:00,7513.0,0.7922,0.98,7528.53,15.53,1.941,WIN_SMALL,0.75,17.0,8.0,50,310.59999999999997
2015-06-04,LON,SHORT,2015-06-04 08:00:00,7515.25,0.7876,0.32,7508.75,6.5,0.812,WIN_SMALL,0.0,8.25,8.0,120,130.0
2015-06-04,NY,LONG,2015-06-04 15:36:00,7498.5,0.7931,1.96,7490.5,-8.0,-1.0,SL_INITIAL,8.75,0.75,8.0,46,-160.0
2015-06-05,LON,SHORT,2015-06-05 08:01:00,7487.25,0.7876,0.27,7491.5,-4.25,-0.531,MAX_HOLD,6.75,2.5,8.0,120,-85.0
2015-06-05,NY,SHORT,2015-06-05 14:00:00,7481.0,0.7917,1.0,7481.0,0.0,0.0,BE,7.0,15.25,8.0,91,0.0
